trial,stimulus,rating,participant
63,8,6,8
64,19,1,8
65,18,6,8
66,4,1,8
67,3,1,8
68,16,6,8
69,22,1,8
70,1,1,8
71,14,1,8
72,15,6,8
73,20,1,8
74,11,1,8
75,26,6,8
76,5,6,8
77,10,1,8
78,17,6,8
79,2,1,8
80,25,6,8
81,6,6,8
<end data>,,,
<start header>,,,
Mon Nov 16 15:01:22 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
8,,,
<end header>,,,
<start data>,,,
1,3,2,8
2,8,6,8
3,14,2,8
4,23,2,8
5,17,6,8
6,18,5,8
7,19,2,8
8,4,2,8
9,25,6,8
10,5,6,8
11,16,5,8
12,6,5,8
13,22,2,8
14,9,5,8
15,24,6,8
16,7,6,8
17,1,1,8
18,2,1,8
19,13,1,8
20,11,1,8
21,10,1,8
22,20,1,8
23,27,6,8
24,21,1,8
25,12,1,8
26,26,6,8
27,15,6,8
28,1,1,8
29,19,1,8
30,17,6,8
31,2,1,8
32,24,0,8
33,12,1,8
34,18,6,8
35,5,2,8
36,20,1,8
37,3,1,8
38,15,6,8
39,25,6,8
40,27,0,8
41,22,1,8
42,6,6,8
43,21,1,8
44,26,6,8
45,8,6,8
46,7,6,8
47,11,1,8
48,23,4,8
49,9,0,8
50,16,5,8
51,4,2,8
52,10,1,8
53,13,1,8
54,14,1,8
55,5,1,8
56,2,1,8
57,22,1,8
58,3,1,8
59,26,5,8
60,20,1,8
61,4,1,8
62,18,6,8
63,17,6,8
64,24,2,8
65,23,1,8
66,7,5,8
67,13,1,8
68,6,5,8
69,15,5,8
70,1,1,8
71,21,1,8
72,8,5,8
73,14,1,8
74,19,1,8
75,27,6,8
76,10,1,8
77,16,5,8
78,25,6,8
79,11,1,8
80,12,1,8
81,9,5,8
<end data>,,,
<start header>,,,
Mon Nov 16 15:04:53 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
8,,,
<end header>,,,
<start data>,,,
1,4,2,8
2,12,1,8
3,2,1,8
4,23,1,8
5,9,6,8
6,10,1,8
7,17,6,8
8,27,6,8
9,16,6,8
10,7,6,8
11,24,6,8
12,14,2,8
13,3,1,8
14,5,1,8
15,22,1,8
16,19,1,8
17,8,6,8
18,25,6,8
19,13,1,8
20,15,5,8
21,18,6,8
22,6,6,8
23,11,1,8
24,1,1,8
25,21,1,8
26,26,6,8
27,20,1,8
28,4,1,8
29,13,1,8
30,20,1,8
31,10,1,8
32,16,6,8
33,25,6,8
34,9,6,8
35,7,6,8
36,15,6,8
37,12,1,8
38,19,1,8
39,23,1,8
40,6,5,8
41,11,1,8
42,26,6,8
43,17,6,8
44,18,6,8
45,3,1,8
46,21,1,8
47,24,5,8
48,5,1,8
49,27,6,8
50,2,1,8
51,1,1,8
52,8,6,8
53,14,1,8
54,22,1,8
55,2,1,8
56,8,6,8
57,7,6,8
58,6,6,8
59,21,1,8
60,15,6,8
61,25,6,8
62,19,1,8
63,3,1,8
64,26,6,8
65,22,1,8
66,1,1,8
67,17,6,8
68,11,1,8
69,9,6,8
70,23,1,8
71,13,1,8
72,10,1,8
73,4,1,8
74,16,5,8
75,18,6,8
76,20,1,8
77,14,1,8
78,5,5,8
79,27,6,8
80,12,1,8
81,24,1,8
<end data>,,,
<start header>,,,
Mon Nov 16 16:04:16 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
54,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
9,,,
<end header>,,,
<start data>,,,
1,27,5,practice
2,18,6,practice
3,3,1,practice
4,25,5,practice
5,6,5,practice
6,7,6,practice
7,8,6,practice
8,10,1,practice
9,12,1,practice
10,1,1,practice
11,22,2,practice
12,24,5,practice
13,26,6,practice
14,4,1,practice
15,19,1,practice
16,16,5,practice
17,20,1,practice
18,13,1,practice
19,14,5,practice
20,9,6,practice
21,11,1,practice
22,17,6,practice
23,5,3,practice
24,2,1,practice
25,21,1,practice
26,15,1,practice
27,23,4,practice
28,7,4,practice
29,8,5,practice
30,18,6,practice
31,27,6,practice
32,26,6,practice
33,10,1,practice
34,23,1,practice
35,4,2,practice
36,2,1,practice
37,14,5,practice
38,19,1,practice
39,20,1,practice
40,25,5,practice
41,13,4,practice
42,12,0,practice
43,17,6,practice
44,1,1,practice
45,24,5,practice
46,5,5,practice
47,21,2,practice
48,22,5,practice
49,16,6,practice
50,15,5,practice
51,3,3,practice
52,9,5,practice
53,6,5,practice
54,11,1,practice
<end data>,,,
<start header>,,,
Mon Nov 16 16:11:49 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
9,,,
<end header>,,,
<start data>,,,
1,7,0,9
2,1,1,9
3,21,1,9
4,3,1,9
5,4,5,9
6,8,6,9
7,19,1,9
8,15,6,9
9,27,6,9
10,6,0,9
11,25,0,9
12,5,1,9
13,2,0,9
14,16,6,9
15,24,0,9
16,14,0,9
17,10,1,9
18,12,1,9
19,20,1,9
20,22,1,9
21,23,1,9
22,18,6,9
23,9,6,9
24,17,6,9
25,13,4,9
26,26,6,9
27,11,1,9
28,21,1,9
29,1,1,9
30,13,1,9
31,15,1,9
32,26,6,9
33,6,2,9
34,12,1,9
35,4,0,9
36,19,1,9
37,11,1,9
38,17,6,9
39,8,6,9
40,25,6,9
41,3,1,9
42,27,6,9
43,10,1,9
44,18,6,9
45,5,1,9
46,24,4,9
47,2,1,9
48,23,1,9
49,7,6,9
50,22,1,9
51,20,1,9
52,16,5,9
53,14,5,9
54,9,6,9
55,3,1,9
56,21,1,9
57,24,0,9
58,7,0,9
59,9,6,9
60,1,1,9
61,13,1,9
62,22,1,9
63,8,6,9
64,5,1,9
65,15,1,9
66,11,1,9
67,17,6,9
68,25,2,9
69,6,2,9
70,12,1,9
71,27,6,9
72,14,1,9
73,18,6,9
74,19,1,9
75,20,1,9
76,26,6,9
77,23,1,9
78,4,1,9
79,10,1,9
80,16,0,9
81,2,1,9
<end data>,,,
<start header>,,,
Mon Nov 16 16:15:38 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
9,,,
<end header>,,,
<start data>,,,
1,3,0,9
2,26,6,9
3,21,1,9
4,8,6,9
5,1,1,9
6,17,6,9
7,23,5,9
8,2,1,9
9,12,0,9
10,22,1,9
11,11,1,9
12,19,1,9
13,5,1,9
14,16,1,9
15,24,1,9
16,9,0,9
17,14,1,9
18,10,1,9
19,20,1,9
20,27,6,9
21,18,0,9
22,6,2,9
23,15,5,9
24,7,5,9
25,13,1,9
26,25,5,9
27,4,1,9
28,26,6,9
29,27,6,9
30,4,1,9
31,8,6,9
32,18,6,9
33,13,5,9
34,14,5,9
35,12,1,9
36,15,1,9
37,21,1,9
38,6,1,9
39,1,1,9
40,2,1,9
41,5,1,9
42,24,1,9
43,17,1,9
44,19,1,9
45,10,1,9
46,25,6,9
47,22,2,9
48,16,5,9
49,3,1,9
50,20,1,9
51,9,6,9
52,11,1,9
53,23,1,9
54,7,6,9
55,9,6,9
56,25,5,9
57,12,1,9
58,5,1,9
59,15,5,9
60,8,6,9
61,7,6,9
62,18,6,9
63,11,1,9
64,21,1,9
65,1,1,9
66,16,2,9
67,26,6,9
68,6,2,9
69,24,5,9
70,27,6,9
71,4,0,9
72,3,1,9
73,17,6,9
74,19,1,9
75,23,1,9
76,22,2,9
77,14,2,9
78,13,2,9
79,20,1,9
80,10,1,9
81,2,1,9
<end data>,,,
<start header>,,,
Mon Nov 16 16:19:24 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
9,,,
<end header>,,,
<start data>,,,
1,27,6,9
2,24,5,9
3,12,0,9
4,9,6,9
5,23,0,9
6,1,1,9
7,18,6,9
8,6,0,9
9,13,2,9
10,4,0,9
11,26,6,9
12,5,5,9
13,8,6,9
14,19,1,9
15,25,5,9
16,22,0,9
17,20,0,9
18,3,0,9
19,10,1,9
20,11,1,9
21,17,6,9
22,15,1,9
23,14,2,9
24,7,5,9
25,21,1,9
26,2,1,9
27,16,5,9
28,26,5,9
29,12,5,9
30,21,1,9
31,25,6,9
32,22,5,9
33,4,5,9
34,10,1,9
35,17,6,9
36,3,0,9
37,20,1,9
38,1,1,9
39,16,6,9
40,18,6,9
41,6,6,9
42,15,6,9
43,23,2,9
44,27,6,9
45,2,1,9
46,24,6,9
47,5,1,9
48,13,1,9
49,11,1,9
50,7,6,9
51,8,6,9
52,19,0,9
53,9,6,9
54,14,1,9
55,27,6,9
56,20,1,9
57,21,1,9
58,26,6,9
59,7,6,9
60,10,1,9
61,11,1,9
62,22,1,9
63,4,1,9
64,5,5,9
65,1,1,9
66,17,6,9
67,9,6,9
68,3,1,9
69,8,6,9
70,2,1,9
71,24,6,9
72,19,1,9
73,23,5,9
74,12,1,9
75,16,6,9
76,15,6,9
77,18,6,9
78,14,5,9
79,25,5,9
80,6,0,9
81,13,5,9
<end data>,,,
<start header>,,,
Mon Nov 16 16:23:16 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
9,,,
<end header>,,,
<start data>,,,
1,26,6,9
2,12,1,9
3,15,6,9
4,25,6,9
5,5,2,9
6,23,1,9
7,17,6,9
8,6,5,9
9,7,6,9
10,22,0,9
11,21,1,9
12,16,6,9
13,18,6,9
14,14,1,9
15,27,6,9
16,4,1,9
17,8,6,9
18,10,1,9
19,20,1,9
20,19,1,9
21,11,1,9
22,3,1,9
23,1,1,9
24,24,5,9
25,2,1,9
26,13,1,9
27,9,6,9
28,14,1,9
29,10,1,9
30,9,6,9
31,22,1,9
32,21,1,9
33,3,1,9
34,5,1,9
35,11,1,9
36,19,1,9
37,27,6,9
38,13,1,9
39,6,6,9
40,2,1,9
41,8,6,9
42,25,6,9
43,26,6,9
44,12,1,9
45,16,6,9
46,15,6,9
47,24,6,9
48,1,1,9
49,20,1,9
50,23,1,9
51,17,6,9
52,7,6,9
53,18,6,9
54,4,6,9
55,27,6,9
56,13,4,9
57,23,1,9
58,10,1,9
59,6,6,9
60,18,6,9
61,17,6,9
62,1,1,9
63,26,6,9
64,7,6,9
65,2,3,9
66,20,1,9
67,19,1,9
68,8,6,9
69,22,4,9
70,16,6,9
71,4,1,9
72,3,1,9
73,5,1,9
74,11,1,9
75,24,6,9
76,12,1,9
77,15,0,9
78,9,6,9
79,21,1,9
80,14,1,9
81,25,1,9
<end data>,,,
<start header>,,,
Wed Nov 18 12:01:49 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
54,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
10,,,
<end header>,,,
<start data>,,,
1,13,1,practice
2,3,1,practice
3,25,1,practice
4,7,6,practice
5,11,1,practice
6,5,3,practice
7,10,1,practice
8,21,1,practice
9,22,1,practice
10,4,1,practice
11,15,1,practice
12,16,6,practice
13,12,1,practice
14,2,1,practice
15,8,6,practice
16,9,5,practice
17,6,1,practice
18,14,1,practice
19,20,1,practice
20,24,2,practice
21,18,5,practice
22,23,1,practice
23,27,5,practice
24,26,6,practice
25,1,1,practice
26,19,1,practice
27,17,5,practice
28,10,1,practice
29,19,1,practice
30,2,1,practice
31,17,6,practice
32,22,1,practice
33,25,5,practice
34,24,2,practice
35,14,1,practice
36,23,1,practice
37,7,6,practice
38,3,1,practice
39,27,5,practice
40,18,6,practice
41,26,6,practice
42,6,2,practice
43,20,1,practice
44,8,6,practice
45,13,1,practice
46,4,1,practice
47,1,1,practice
48,16,6,practice
49,11,1,practice
50,9,6,practice
51,12,1,practice
52,15,1,practice
53,5,1,practice
54,21,1,practice
<end data>,,,
<start header>,,,
Wed Nov 18 12:07:48 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
10,,,
<end header>,,,
<start data>,,,
1,4,1,10
2,17,6,10
3,10,1,10
4,22,1,10
5,15,1,10
6,3,1,10
7,20,1,10
8,11,1,10
9,21,1,10
10,2,1,10
11,8,6,10
12,9,6,10
13,25,2,10
14,27,5,10
15,13,1,10
16,6,1,10
17,12,1,10
18,18,6,10
19,1,1,10
20,16,2,10
21,7,6,10
22,5,1,10
23,23,1,10
24,19,1,10
25,24,1,10
26,26,6,10
27,14,0,10
28,10,1,10
29,25,0,10
30,11,1,10
31,18,6,10
32,16,2,10
33,21,1,10
34,3,1,10
35,7,5,10
36,9,6,10
37,13,2,10
38,5,5,10
39,4,1,10
40,2,1,10
41,14,1,10
42,1,1,10
43,23,1,10
44,22,1,10
45,6,5,10
46,26,6,10
47,27,6,10
48,19,1,10
49,15,1,10
50,20,1,10
51,24,1,10
52,17,6,10
53,8,6,10
54,12,1,10
55,1,1,10
56,25,5,10
57,27,6,10
58,22,1,10
59,19,1,10
60,5,0,10
61,2,1,10
62,18,6,10
63,26,6,10
64,16,6,10
65,8,6,10
66,17,6,10
67,13,1,10
68,24,1,10
69,11,1,10
70,15,1,10
71,3,1,10
72,23,1,10
73,12,1,10
74,20,1,10
75,6,1,10
76,21,1,10
77,4,1,10
78,14,1,10
79,10,1,10
80,9,6,10
81,7,6,10
<end data>,,,
<start header>,,,
Wed Nov 18 12:11:29 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
10,,,
<end header>,,,
<start data>,,,
1,26,6,10
2,23,1,10
3,10,1,10
4,11,1,10
5,27,6,10
6,15,2,10
7,24,2,10
8,6,1,10
9,14,1,10
10,4,1,10
11,7,6,10
12,25,6,10
13,19,1,10
14,1,1,10
15,20,1,10
16,13,1,10
17,16,6,10
18,9,6,10
19,18,6,10
20,2,2,10
21,22,1,10
22,5,1,10
23,21,1,10
24,3,1,10
25,17,6,10
26,8,6,10
27,12,1,10
28,26,6,10
29,20,1,10
30,9,6,10
31,5,1,10
32,2,1,10
33,1,1,10
34,15,1,10
35,14,1,10
36,12,1,10
37,10,1,10
38,27,6,10
39,22,1,10
40,19,1,10
41,17,6,10
42,16,6,10
43,8,6,10
44,6,2,10
45,25,5,10
46,7,6,10
47,21,1,10
48,11,1,10
49,23,1,10
50,24,5,10
51,13,1,10
52,4,1,10
53,18,6,10
54,3,1,10
55,5,1,10
56,23,1,10
57,3,1,10
58,6,5,10
59,15,6,10
60,2,1,10
61,20,1,10
62,27,6,10
63,10,1,10
64,9,6,10
65,11,1,10
66,18,6,10
67,16,6,10
68,17,6,10
69,4,1,10
70,24,1,10
71,25,6,10
72,19,1,10
73,22,1,10
74,12,1,10
75,21,1,10
76,14,1,10
77,8,6,10
78,1,1,10
79,13,1,10
80,7,6,10
81,26,6,10
<end data>,,,
<start header>,,,
Wed Nov 18 12:15:11 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
10,,,
<end header>,,,
<start data>,,,
1,6,5,10
2,19,1,10
3,5,1,10
4,1,1,10
5,20,1,10
6,4,1,10
7,14,0,10
8,25,6,10
9,3,1,10
10,12,1,10
11,11,1,10
12,9,6,10
13,13,1,10
14,24,5,10
15,23,1,10
16,17,6,10
17,21,1,10
18,7,6,10
19,16,6,10
20,15,6,10
21,8,6,10
22,10,1,10
23,22,1,10
24,26,6,10
25,18,6,10
26,2,1,10
27,27,6,10
28,17,6,10
29,11,1,10
30,9,6,10
31,25,6,10
32,15,2,10
33,7,6,10
34,19,1,10
35,22,1,10
36,4,1,10
37,2,1,10
38,23,1,10
39,20,1,10
40,6,6,10
41,13,2,10
42,10,1,10
43,27,6,10
44,18,6,10
45,24,5,10
46,16,6,10
47,12,1,10
48,1,1,10
49,21,1,10
50,5,2,10
51,14,2,10
52,8,6,10
53,26,6,10
54,3,1,10
55,2,1,10
56,23,1,10
57,21,1,10
58,19,1,10
59,14,1,10
60,16,6,10
61,24,6,10
62,1,1,10
63,12,1,10
64,26,6,10
65,15,5,10
66,20,1,10
67,11,1,10
68,17,6,10
69,5,5,10
70,7,6,10
71,27,6,10
72,6,5,10
73,25,6,10
74,4,1,10
75,8,6,10
76,22,1,10
77,10,1,10
78,18,6,10
79,9,6,10
80,13,1,10
81,3,1,10
<end data>,,,
<start header>,,,
Wed Nov 18 12:18:50 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
10,,,
<end header>,,,
<start data>,,,
1,1,1,10
2,27,6,10
3,17,6,10
4,15,2,10
5,2,1,10
6,9,6,10
7,20,1,10
8,12,1,10
9,18,6,10
10,10,1,10
11,22,1,10
12,5,1,10
13,16,6,10
14,3,1,10
15,6,0,10
16,26,6,10
17,7,6,10
18,24,2,10
19,13,1,10
20,19,1,10
21,25,6,10
22,4,1,10
23,14,1,10
24,21,1,10
25,8,6,10
26,23,1,10
27,11,1,10
28,20,1,10
29,5,2,10
30,15,2,10
31,17,6,10
32,23,1,10
33,2,1,10
34,24,6,10
35,11,1,10
36,1,1,10
37,26,6,10
38,21,1,10
39,3,1,10
40,4,1,10
41,27,6,10
42,14,1,10
43,9,6,10
44,16,1,10
45,19,1,10
46,8,6,10
47,13,2,10
48,25,2,10
49,7,6,10
50,10,1,10
51,6,6,10
52,18,6,10
53,12,1,10
54,22,1,10
55,15,1,10
56,6,5,10
57,10,1,10
58,7,6,10
59,16,6,10
60,23,1,10
61,14,1,10
62,18,6,10
63,26,6,10
64,13,1,10
65,5,1,10
66,9,6,10
67,25,6,10
68,12,1,10
69,22,1,10
70,24,1,10
71,1,1,10
72,21,1,10
73,4,1,10
74,27,6,10
75,2,1,10
76,17,6,10
77,11,1,10
78,3,1,10
79,19,1,10
80,8,6,10
81,20,1,10
<end data>,,,
<start header>,,,
Wed Nov 18 13:08:20 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
54,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
11,,,
<end header>,,,
<start data>,,,
1,15,1,practice
2,9,2,practice
3,27,6,practice
4,24,6,practice
5,12,1,practice
6,1,1,practice
7,17,6,practice
8,10,1,practice
9,22,1,practice
10,2,1,practice
11,16,6,practice
12,19,1,practice
13,14,2,practice
14,23,1,practice
15,5,1,practice
16,4,1,practice
17,18,6,practice
18,20,1,practice
19,7,2,practice
20,8,6,practice
21,25,6,practice
22,3,1,practice
23,26,6,practice
24,13,1,practice
25,11,1,practice
26,21,1,practice
27,6,6,practice
28,20,1,practice
29,13,1,practice
30,6,2,practice
31,15,1,practice
32,9,6,practice
33,5,1,practice
34,18,6,practice
35,8,6,practice
36,27,6,practice
37,2,1,practice
38,26,6,practice
39,3,1,practice
40,1,1,practice
41,7,6,practice
42,19,1,practice
43,17,6,practice
44,10,1,practice
45,4,1,practice
46,22,1,practice
47,21,1,practice
48,23,1,practice
49,11,1,practice
50,16,6,practice
51,24,6,practice
52,12,1,practice
53,14,1,practice
54,25,6,practice
<end data>,,,
<start header>,,,
Wed Nov 18 13:15:51 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
11,,,
<end header>,,,
<start data>,,,
1,3,1,11
2,9,6,11
3,12,1,11
4,2,1,11
5,5,5,11
6,8,6,11
7,19,1,11
8,17,6,11
9,11,1,11
10,10,1,11
11,7,6,11
12,6,6,11
13,24,6,11
14,23,2,11
15,1,1,11
16,13,1,11
17,4,1,11
18,26,6,11
19,15,6,11
20,20,1,11
21,22,1,11
22,14,2,11
23,18,6,11
24,27,6,11
25,21,1,11
26,16,6,11
27,25,6,11
28,22,1,11
29,10,1,11
30,21,1,11
31,12,1,11
32,3,1,11
33,7,6,11
34,9,6,11
35,18,6,11
36,20,1,11
37,26,6,11
38,14,1,11
39,25,6,11
40,24,6,11
41,17,6,11
42,15,6,11
43,19,1,11
44,23,1,11
45,16,6,11
46,8,6,11
47,1,1,11
48,6,6,11
49,5,6,11
50,2,1,11
51,13,1,11
52,27,6,11
53,4,1,11
54,11,1,11
55,14,6,11
56,5,6,11
57,10,1,11
58,26,6,11
59,17,6,11
60,3,1,11
61,16,6,11
62,11,1,11
63,15,6,11
64,4,1,11
65,24,6,11
66,21,1,11
67,13,1,11
68,23,1,11
69,25,6,11
70,2,1,11
71,6,6,11
72,22,1,11
73,19,1,11
74,1,1,11
75,27,6,11
76,8,6,11
77,20,1,11
78,7,6,11
79,9,6,11
80,18,6,11
81,12,1,11
<end data>,,,
<start header>,,,
Wed Nov 18 13:19:12 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
11,,,
<end header>,,,
<start data>,,,
1,16,6,11
2,20,1,11
3,23,1,11
4,21,1,11
5,17,6,11
6,7,6,11
7,13,1,11
8,24,6,11
9,2,1,11
10,6,6,11
11,11,1,11
12,3,1,11
13,22,1,11
14,15,6,11
15,19,1,11
16,4,1,11
17,14,1,11
18,25,6,11
19,12,1,11
20,26,6,11
21,27,6,11
22,18,6,11
23,10,1,11
24,5,1,11
25,8,6,11
26,1,1,11
27,9,6,11
28,1,1,11
29,11,1,11
30,14,1,11
31,15,1,11
32,5,1,11
33,10,1,11
34,9,6,11
35,3,1,11
36,4,1,11
37,20,1,11
38,25,6,11
39,2,1,11
40,7,6,11
41,23,1,11
42,26,6,11
43,12,1,11
44,8,6,11
45,24,6,11
46,6,6,11
47,22,1,11
48,17,6,11
49,18,6,11
50,27,6,11
51,21,1,11
52,19,1,11
53,16,6,11
54,13,1,11
55,25,6,11
56,6,6,11
57,21,1,11
58,2,1,11
59,9,6,11
60,24,6,11
61,8,6,11
62,19,1,11
63,1,1,11
64,20,1,11
65,15,6,11
66,5,6,11
67,10,1,11
68,22,1,11
69,14,1,11
70,7,6,11
71,3,1,11
72,17,6,11
73,18,6,11
74,13,1,11
75,16,6,11
76,26,6,11
77,11,1,11
78,27,6,11
79,12,1,11
80,23,1,11
81,4,1,11
<end data>,,,
<start header>,,,
Wed Nov 18 13:22:25 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
11,,,
<end header>,,,
<start data>,,,
1,2,1,11
2,16,6,11
3,9,6,11
4,27,6,11
5,20,1,11
6,25,6,11
7,6,6,11
8,3,1,11
9,8,6,11
10,18,6,11
11,10,1,11
12,5,1,11
13,1,1,11
14,11,1,11
15,7,6,11
16,15,6,11
17,23,6,11
18,17,6,11
19,12,1,11
20,19,1,11
21,22,1,11
22,14,1,11
23,4,1,11
24,13,1,11
25,21,1,11
26,24,6,11
27,26,6,11
28,27,6,11
29,5,1,11
30,4,1,11
31,10,1,11
32,2,1,11
33,15,6,11
34,22,1,11
35,11,1,11
36,13,1,11
37,6,1,11
38,20,1,11
39,18,6,11
40,24,6,11
41,3,1,11
42,8,6,11
43,12,1,11
44,23,5,11
45,9,6,11
46,16,6,11
47,21,1,11
48,7,6,11
49,19,1,11
50,25,6,11
51,14,5,11
52,1,1,11
53,26,6,11
54,17,6,11
55,21,1,11
56,10,1,11
57,18,6,11
58,7,6,11
59,17,6,11
60,23,0,11
61,1,1,11
62,27,6,11
63,6,6,11
64,24,6,11
65,2,1,11
66,8,6,11
67,16,6,11
68,22,1,11
69,4,1,11
70,13,1,11
71,19,1,11
72,9,6,11
73,20,1,11
74,12,1,11
75,11,1,11
76,25,6,11
77,26,6,11
78,3,1,11
79,5,6,11
80,14,0,11
81,15,6,11
<end data>,,,
<start header>,,,
Wed Nov 18 13:25:43 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
11,,,
<end header>,,,
<start data>,,,
1,2,1,11
2,10,1,11
3,12,1,11
4,16,6,11
5,7,6,11
6,13,1,11
7,15,6,11
8,23,6,11
9,21,1,11
10,25,6,11
11,14,6,11
12,1,1,11
13,5,6,11
14,4,6,11
15,18,6,11
16,17,6,11
17,22,2,11
18,19,1,11
19,26,6,11
20,6,6,11
21,27,6,11
22,20,1,11
23,24,6,11
24,3,1,11
25,11,1,11
26,8,6,11
27,9,6,11
28,8,6,11
29,17,6,11
30,23,6,11
31,21,1,11
32,7,6,11
33,27,6,11
34,5,1,11
35,14,1,11
36,18,6,11
37,1,1,11
38,10,1,11
39,2,1,11
40,20,1,11
41,22,1,11
42,19,1,11
43,15,6,11
44,13,1,11
45,9,6,11
46,4,1,11
47,24,1,11
48,12,1,11
49,26,6,11
50,11,1,11
51,25,6,11
52,6,6,11
53,3,1,11
54,16,6,11
55,22,1,11
56,21,1,11
57,17,6,11
58,2,1,11
59,19,1,11
60,20,1,11
61,16,6,11
62,11,1,11
63,5,6,11
64,10,1,11
65,23,6,11
66,3,1,11
67,24,6,11
68,15,6,11
69,1,1,11
70,13,1,11
71,25,6,11
72,26,6,11
73,4,1,11
74,12,1,11
75,6,6,11
76,9,6,11
77,18,6,11
78,14,1,11
79,8,6,11
80,27,6,11
81,7,6,11
<end data>,,,
<start header>,,,
Wed Nov 18 13:36:06 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
54,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
12,,,
<end header>,,,
<start data>,,,
1,17,6,practice
2,20,1,practice
3,9,5,practice
4,1,1,practice
5,8,5,practice
6,2,1,practice
7,25,5,practice
8,5,0,practice
9,26,5,practice
10,3,2,practice
11,7,5,practice
12,21,2,practice
13,12,1,practice
14,18,5,practice
15,6,5,practice
16,24,4,practice
17,19,2,practice
18,23,3,practice
19,13,2,practice
20,11,2,practice
21,27,6,practice
22,4,2,practice
23,10,1,practice
24,22,2,practice
25,15,5,practice
26,16,6,practice
27,14,2,practice
28,19,1,practice
29,11,1,practice
30,13,1,practice
31,3,1,practice
32,8,6,practice
33,6,5,practice
34,1,1,practice
35,4,1,practice
36,27,5,practice
37,16,6,practice
38,23,3,practice
39,14,2,practice
40,18,5,practice
41,9,5,practice
42,10,2,practice
43,12,1,practice
44,17,6,practice
45,5,2,practice
46,22,1,practice
47,20,1,practice
48,25,6,practice
49,21,1,practice
50,2,1,practice
51,7,6,practice
52,26,6,practice
53,24,6,practice
54,15,6,practice
<end data>,,,
<start header>,,,
Wed Nov 18 13:43:53 1998,,,
RT identification,,,
swihb.ssf,,,
1 27,,,
1 1,,,
81,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
12,,,
<end header>,,,
<start data>,,,
1,2,1,12
2,26,6,12
3,16,6,12
4,8,6,12
5,27,5,12
6,12,1,12
7,21,0,12
8,9,6,12
9,19,1,12
10,3,1,12
11,1,1,12
12,13,1,12
13,23,5,12
14,24,6,12
15,5,6,12
16,10,1,12
17,17,6,12
18,11,0,12
19,22,2,12
20,6,6,12
21,25,6,12
22,20,0,12
23,7,6,12
24,15,6,12
25,4,2,12
26,18,5,12
27,14,5,12
28,26,6,12
29,24,6,12
30,15,6,12
31,20,1,12
32,10,1,12
33,21,1,12
34,3,1,12
35,1,1,12
36,13,2,12
37,25,5,12
38,23,5,12
39,7,6,12
40,14,6,12
41,12,2,12
42,4,2,12
43,11,1,12
44,8,5,12
45,17,6,12
46,5,0,12
47,22,2,12
48,16,5,12
49,18,6,12
50,9,6,12
51,19,1,12
52,2,1,12
53,6,1,12
